new_UID,rowid_orig_pull,name,address,type,subtype,note_from_open_streetmap_pull,date_pulled,date_validated,X,Y,RFEI
10087,8874,Thai Express,NA,fastfood,fast_food,5476614257,2024-06-20,june_july_2024,-73.7909874,45.5346188,not_applicable
5680,8875,Thai Express,100 Louis-Pasteur Private,fastfood,fast_food,6016201035,2024-06-20,june_july_2024,-75.6820451,45.421703,not_applicable
1731,8876,Thai Express,NA,fastfood,fast_food,6414931390,2024-06-20,june_july_2024,-75.6803065,45.4265979,not_applicable
4862,8877,Thai Express,NA,fastfood,fast_food,6575381973,2024-06-20,june_july_2024,-75.5156724,46.5495294,not_applicable
2906,8878,Thai Express,NA,fastfood,fast_food,6614576394,2024-06-20,june_july_2024,-78.3323668,44.2815213,not_applicable
9708,8879,Thai Express,NA,fastfood,fast_food,6719016816,2024-06-20,june_july_2024,-75.7132665,45.4268549,not_applicable
9175,8880,Thai Express,111 Albert Street,fastfood,fast_food,6719067648,2024-06-20,june_july_2024,-75.6977329,45.4215128,not_applicable
560,8881,Thai Express,NA,fastfood,fast_food,7057332231,2024-06-20,june_july_2024,-78.2906355,44.3585356,not_applicable
2439,8882,Thai Express,NA,fastfood,fast_food,7201369597,2024-06-20,june_july_2024,-73.9626621,45.3877185,not_applicable
7517,8883,Thai Express,NA,fastfood,fast_food,7564283411,2024-06-20,june_july_2024,-73.7926657,45.5584767,not_applicable
6507,8884,Thai Express,NA,fastfood,fast_food,7707777234,2024-06-20,june_july_2024,-73.9128795,45.5735668,not_applicable
6207,8885,Thai Express,NA,fastfood,fast_food,8088589202,2024-06-20,june_july_2024,-73.7198297,45.3584652,not_applicable
736,8886,Thai Express,"2151 Boulevard des Laurentides, Laval H7M 4M2",fastfood,fast_food,8346144117,2024-06-20,june_july_2024,-73.7352355,45.6104224,not_applicable
5789,8887,Thai Express,NA,fastfood,fast_food,9695158489,2024-06-20,june_july_2024,-75.8067293,45.3473437,not_applicable
8400,8888,Thai Express,NA,fastfood,fast_food,9722567393,2024-06-20,june_july_2024,-73.8375972,45.6447343,not_applicable
2649,8889,Thai Express,NA,fastfood,fast_food,11250062826,2024-06-20,june_july_2024,-73.8331532,45.4632421,not_applicable
8658,8890,Thai Express,NA,fastfood,fast_food,11279814177,2024-06-20,june_july_2024,-73.8361431,45.473449,not_applicable
1136,8891,Thai Express,NA,fastfood,fast_food,11310819567,2024-06-20,june_july_2024,-73.7260874,45.5568079,not_applicable
6631,8892,Thai Express,NA,fastfood,fast_food,11339825642,2024-06-20,june_july_2024,-73.728351,45.567975,not_applicable
9649,8893,Thai Express,NA,fastfood,fast_food,11346351744,2024-06-20,june_july_2024,-73.8201391,45.6296667,not_applicable
959,8894,Thai Express,NA,fastfood,fast_food,11482395348,2024-06-20,june_july_2024,-73.7544125,45.5711494,not_applicable
10230,8895,Thai Express,NA,fastfood,fast_food,11580206833,2024-06-20,june_july_2024,-73.8774818,45.5789323,not_applicable
6833,8896,Thai Express,NA,fastfood,fast_food,11801213596,2024-06-20,june_july_2024,-73.8556927,45.4487266,not_applicable
6152,8897,Thai Express,499 Terry Fox Drive K2T 1H7,fastfood,fast_food,233576876,2024-06-20,june_july_2024,-75.92030004,45.31013316,not_applicable
4843,8898,Thai Express,1315 Richmond Road,fastfood,fast_food,263567665,2024-06-20,june_july_2024,-75.79065889,45.36328777,not_applicable
2158,8899,Thai Express,NA,fastfood,fast_food,403998552,2024-06-20,june_july_2024,-74.75347731,45.02735489,not_applicable
2941,8900,Thai Express,330 West Hunt Club Road K2E 0B7,fastfood,fast_food,460242947,2024-06-20,june_july_2024,-75.71560307,45.33803776,not_applicable
1668,8901,Thai Express,1200 St-Laurent Boulevard,fastfood,fast_food,477546434,2024-06-20,june_july_2024,-75.63846732,45.42265679,not_applicable
4800,8902,Thai Express,3777 Strandherd Drive K2J 4B1,fastfood,fast_food,478366933,2024-06-20,june_july_2024,-75.74789721,45.26794034,not_applicable
5808,8903,Thai Express,1379 Woodroffe Avenue,fastfood,fast_food,481693121,2024-06-20,june_july_2024,-75.76179794,45.35042734,not_applicable
6684,8904,Thai Express,3712 Innes Road K1W 0C8,fastfood,fast_food,484828764,2024-06-20,june_july_2024,-75.5173786,45.4500458,not_applicable
4533,8905,Thai Express,5507 Hazeldean Road,fastfood,fast_food,485230465,2024-06-20,june_july_2024,-75.90241035,45.28968605,not_applicable
8048,8906,Thai Express,2210 Bank Street K1V 1J5,fastfood,fast_food,485239232,2024-06-20,june_july_2024,-75.65775996,45.35942352,not_applicable
4218,8907,Thai Express,2014 Ogilvie Road,fastfood,fast_food,510535395,2024-06-20,june_july_2024,-75.60365301,45.43680175,not_applicable
10385,8908,Thai Express,NA,fastfood,fast_food,591101487,2024-06-20,june_july_2024,-73.91287304,45.57358066,not_applicable
9453,8909,Thai Express,525 Industrial Avenue,fastfood,fast_food,621838621,2024-06-20,june_july_2024,-75.64605392,45.41198587,not_applicable
5185,8910,Thai Express,50 Rideau Street,fastfood,fast_food,651637554,2024-06-20,june_july_2024,-75.68963771,45.42470891,not_applicable
311,8911,Thai Express,2277 Riverside Drive,fastfood,fast_food,679914083,2024-06-20,june_july_2024,-75.6770974,45.38563156,not_applicable
24,8912,Thai Express,945 Gardiners Road,fastfood,fast_food,680233779,2024-06-20,june_july_2024,-76.57160473,44.2557571,not_applicable
1222,8913,Thai Express,710 Montee Paiement J8R 4A3,fastfood,fast_food,710675459,2024-06-20,june_july_2024,-75.67597025,45.5032258,not_applicable
743,8914,Thai Express,110 Place-d'Orleans Drive,fastfood,fast_food,743770721,2024-06-20,june_july_2024,-75.51656109,45.47794112,not_applicable
7110,8915,Thai Express,NA,restaurant,restaurant,4469451058,2024-06-20,june_july_2024,-73.9338976,45.6961252,not_applicable
5883,8916,Thai Zone,NA,restaurant,restaurant,3864207067,2024-06-20,june_july_2024,-74.1319019,45.2612491,not_applicable
5810,8917,The Albion Rooms,33 Nicholas Street,restaurant,restaurant,5844699565,2024-06-20,june_july_2024,-75.6894694,45.4258276,not_applicable
7268,8918,The Alley,513 Sussex Drive,fastfood,cafe,5986762260,2024-06-20,june_july_2024,-75.6946032,45.4272248,not_applicable
2146,8919,The Almighty Cheese,NA,fastfood,fast_food,4913992318,2024-06-20,june_july_2024,-75.4792419,45.4902707,unhealthy
6235,8920,The Almonte Ice Cream Shop,NA,specialty,ice_cream,5924647581,2024-06-20,june_july_2024,-76.1971714,45.2253712,not_applicable
6322,8921,The Atlantic Pub,NA,restaurant,pub,6488694138,2024-06-20,june_july_2024,-74.6403857,45.3176662,not_applicable
9877,8922,The Bad Alibi,5935 Jeanne-d'Arc Boulevard South,restaurant,restaurant,584815455,2024-06-20,june_july_2024,-75.54208629,45.46550131,not_applicable
2764,8923,The Bagelry,"103 Main Street, Canton 13617",fastfood,cafe,849935279,2024-06-20,june_july_2024,-75.1691768,44.59583464,not_applicable
8892,8924,The Bagelry,"9 Market Street, Potsdam 13676",restaurant,restaurant,58755297,2024-06-20,june_july_2024,-74.98720336,44.66881413,not_applicable
10238,8925,The Baker,3570 Strandherd Drive K2J 5L4,specialty,bakery,478533530,2024-06-20,june_july_2024,-75.73701815,45.275362,not_applicable
2709,8926,The Bakery,NA,restaurant,restaurant,1526907295,2024-06-20,june_july_2024,-76.9941174,44.4864042,not_applicable
5016,8927,The Barley Mow,1481 Greenbank Road K2J 4Y6,restaurant,pub,470442512,2024-06-20,june_july_2024,-75.74796376,45.27405071,not_applicable
3395,8928,The Barley Mow,NA,restaurant,pub,542836622,2024-06-20,june_july_2024,-76.1961513,45.22625197,not_applicable
4847,8929,The Barley Mow,2034 Tenth Line Road K4A 4X4,restaurant,pub,591866035,2024-06-20,june_july_2024,-75.48692984,45.45843158,not_applicable
1642,8930,The Barley Mow Pub,1160 Carp Road,restaurant,pub,275694595,2024-06-20,june_july_2024,-75.94035374,45.26819981,not_applicable
9633,8931,The Bay Cafe,"131 Constance Bay Road, Ottawa K0A 3M0",fastfood,cafe,559142241,2024-06-20,june_july_2024,-76.0743297,45.4859181,not_applicable
1964,8932,The Baykery,21 Bay Street,specialty,bakery,3328541863,2024-06-20,june_july_2024,-77.678491,45.487592,not_applicable
4114,8933,The Beachconers Microcreamery,273 Britannia Road K2B 5X3,fastfood,cafe,450801745,2024-06-20,june_july_2024,-75.79605177,45.36560797,not_applicable
1823,8934,The Bean House,NA,fastfood,cafe,3955506044,2024-06-20,june_july_2024,-77.4884419,46.1006127,not_applicable
7090,8936,The Big Slice Pizzaria,173 Shanly Road,restaurant,restaurant,636457115,2024-06-20,june_july_2024,-75.38658237,44.78904051,not_applicable
6165,8937,The Bistro,350 Dalhousie Street,restaurant,restaurant,5844120481,2024-06-20,june_july_2024,-75.6910989,45.4285797,not_applicable
1540,8938,The Black Tartan,130 Bridge Street,restaurant,restaurant,2558498649,2024-06-20,june_july_2024,-76.1456967,45.1394565,not_applicable
6392,8939,The Black Walnut Bakery,979 Cameron Street,specialty,bakery,470248117,2024-06-20,june_july_2024,-75.41069023,45.51792442,not_applicable
10175,8941,The Boathouse Pub,NA,restaurant,pub,617474577,2024-06-20,june_july_2024,-78.13738183,44.56504308,not_applicable
10040,8942,The Bower Coffee CO,429 Richmond Road,fastfood,cafe,6337444312,2024-06-20,june_july_2024,-75.7582307,45.3901126,not_applicable
10036,8943,The Brew Table,"308 Moodie Drive, Ottawa K2H 9C4",restaurant,pub,1071252195,2024-06-20,june_july_2024,-75.83592948,45.32596337,not_applicable
3058,8944,The Bridge Public House,1 Donald Street,restaurant,restaurant,6410711688,2024-06-20,june_july_2024,-75.6695339,45.4271302,not_applicable
8242,8945,The Brig,39 Clarence Street,restaurant,pub,7102261582,2024-06-20,june_july_2024,-75.6942089,45.4278594,not_applicable
9199,8946,The Broken Kettle,NA,specialty,bakery,7341745789,2024-06-20,june_july_2024,-74.6506995,45.5190753,not_applicable
9650,8947,The Brookfield Restaurant,704 Brookfield Road,restaurant,restaurant,227985073,2024-06-20,june_july_2024,-75.68949325,45.3729223,not_applicable
551,8948,The Burger's Priest,1677 Bank Street,fastfood,fast_food,397788980,2024-06-20,june_july_2024,-75.66585587,45.37614747,unhealthy
387,8949,The Burger's Priest,1365 Baseline Road,fastfood,fast_food,576412268,2024-06-20,june_july_2024,-75.73739562,45.36276619,unhealthy
8897,8950,The Burgery,1091 St-Laurent Boulevard,fastfood,fast_food,11254797703,2024-06-20,june_july_2024,-75.6381513,45.4265077,unhealthy
978,8951,The Butcher Shop,595 Stewart Boulevard,specialty,butcher,682520561,2024-06-20,june_july_2024,-75.71574558,44.60474427,not_applicable
2895,8952,The Butcher's Edge,NA,specialty,butcher,6960189478,2024-06-20,june_july_2024,-76.2473206,44.8983289,not_applicable
8197,8953,The Butchery,1821 Robertson Road,specialty,butcher,570367954,2024-06-20,june_july_2024,-75.81967176,45.3289464,not_applicable
5720,8954,The Cabin,NA,restaurant,restaurant,490610548,2024-06-20,june_july_2024,-78.30095824,44.29706062,not_applicable
269,8955,The Cabin Grill,NA,restaurant,restaurant,4031700693,2024-06-20,june_july_2024,-73.9853473,44.2874891,not_applicable
1760,8956,The Cafe Hideaway,NA,restaurant,restaurant,796259781,2024-06-20,june_july_2024,-76.2517759,44.9010102,not_applicable
2064,8957,The Cake Shop,1200 Wellington Street West,specialty,pastry,3423833875,2024-06-20,june_july_2024,-75.7302551,45.4002206,not_applicable
8566,8958,The Canteen,300 Slater Street,fastfood,cafe,6154404893,2024-06-20,june_july_2024,-75.7008051,45.4182323,not_applicable
1590,8959,The Captain's Boil,354 Elgin Street,restaurant,restaurant,2970918589,2024-06-20,june_july_2024,-75.6884596,45.415419,not_applicable
3307,8960,The Captain's Boil,290 West Hunt Club Road K2E 0B7,restaurant,restaurant,573312286,2024-06-20,june_july_2024,-75.71096867,45.33847838,not_applicable
10215,8961,The Carleton Tavern,223 Armstrong Street,restaurant,pub,196504530,2024-06-20,june_july_2024,-75.73014147,45.40210657,not_applicable
663,8962,The Carp Custom Creamery,3763 Carp Road,specialty,ice_cream,469683727,2024-06-20,june_july_2024,-76.03732868,45.34542768,not_applicable
1848,8963,The Cat & the Fiddle,"49 William Street North, Lindsay K9V 3Z9",restaurant,pub,6839211418,2024-06-20,june_july_2024,-78.7376797,44.356037,not_applicable
9044,8964,The Cedar,NA,restaurant,pub,1855742485,2024-06-20,june_july_2024,-74.7428029,44.5568686,not_applicable
6068,8965,The Cheddar Shop,NA,specialty,cheese,3688743850,2024-06-20,june_july_2024,-76.1231052,45.1298258,not_applicable
9984,8966,The Cheeky Chippy,NA,fastfood,fast_food,6960840872,2024-06-20,june_july_2024,-76.1814576,45.235565,unhealthy
3524,8967,The Cheese Shop,NA,specialty,cheese,7855530514,2024-06-20,june_july_2024,-78.3206128,44.3072413,not_applicable
6796,8968,The Chip Shop,NA,fastfood,fast_food,1776735307,2024-06-20,june_july_2024,-78.7607798,45.1116656,unhealthy
8957,8969,The Chip Shop,6001 Hazeldean Road,fastfood,fast_food,2408276927,2024-06-20,june_july_2024,-75.9252178,45.2755382,unhealthy
7481,8970,The Chopped Leaf,140 Trainyards Drive,restaurant,restaurant,621820151,2024-06-20,june_july_2024,-75.6453682,45.4129948,not_applicable
2966,8971,The Clarendon Tavern,11 George Street,restaurant,pub,5934579427,2024-06-20,june_july_2024,-75.6938239,45.426551,not_applicable
5225,8972,The Clocktower Brew Pub,418 Richmond Road,restaurant,pub,1855068387,2024-06-20,june_july_2024,-75.7576196,45.3899194,not_applicable
2929,8973,The Coffee Shop,33 Main Street,fastfood,cafe,1221194207,2024-06-20,june_july_2024,-76.88214329,45.62655521,not_applicable
7179,8974,The Cookhouse Saloon,NA,restaurant,restaurant,2455741996,2024-06-20,june_july_2024,-78.9878022,45.3234345,not_applicable
2145,8975,The Corner Cafe,1385 Bank Street,restaurant,restaurant,5849261807,2024-06-20,june_july_2024,-75.6717414,45.3843691,not_applicable
3119,8976,The Corner Kitchen,200 Kent Street,fastfood,fast_food,6154404900,2024-06-20,june_july_2024,-75.7017674,45.4170641,not_applicable
9610,8977,The Cottage,NA,restaurant,restaurant,4030265608,2024-06-20,june_july_2024,-73.9824297,44.2934591,not_applicable
10315,8978,The Cottage Coffee House,15 Church Street K0G 1X0,fastfood,cafe,495528857,2024-06-20,june_july_2024,-76.39606653,44.6791712,not_applicable
5571,8979,The Cottage at Mirror Lake Inn,"64 Mirror Lake Drive, Lake Placid 12946",restaurant,restaurant,1136606550,2024-06-20,june_july_2024,-73.98321231,44.29324176,not_applicable
1810,8980,The Country Kitchen,72 Bedford Street K0G 1X0,restaurant,restaurant,570788631,2024-06-20,june_july_2024,-76.40633758,44.68035879,not_applicable
5258,8981,The Country Store,"5869 State Route 56, Potsdam 13676",convenience,convenience,290275666,2024-06-20,june_july_2024,-74.97078004,44.61261901,unhealthy
8971,8982,The Courtyard Bistro,NA,restaurant,restaurant,7483597380,2024-06-20,june_july_2024,-77.1141797,45.8257864,not_applicable
6781,8983,The Cove Inn Restaurant,2 Bedford Street,restaurant,restaurant,5939853252,2024-06-20,june_july_2024,-76.3954067,44.6797289,not_applicable
8494,8984,The Cove Tuck Shop,350 Albert Street,convenience,convenience,5941699913,2024-06-20,june_july_2024,-75.7034692,45.4183735,unhealthy
10297,8985,The Cow and Sow Eatery,"38 Colborne Street, Fenelon Falls K0M 1N0",restaurant,restaurant,6699261092,2024-06-20,june_july_2024,-78.7362574,44.5368892,not_applicable
5982,8986,The Creative Lounge,NA,restaurant,restaurant,7902842672,2024-06-20,june_july_2024,-78.319881,44.3010222,not_applicable
10246,8987,The Creekside Bar & Grill,NA,restaurant,restaurant,1566268196,2024-06-20,june_july_2024,-76.3838624,44.4315507,not_applicable
9430,8988,The Cross Bar Restaurant,1585 Tenth Line Road K1E 3E8,restaurant,restaurant,560750193,2024-06-20,june_july_2024,-75.492397,45.4720493,not_applicable
1794,8989,The Crossing,NA,restaurant,pub,7058842466,2024-06-20,june_july_2024,-76.6891408,44.7692628,not_applicable
4435,8990,The Crossroads,NA,restaurant,restaurant,3501104713,2024-06-20,june_july_2024,-77.8920803,44.4334514,not_applicable
8495,8991,The Crown & Kilt,NA,restaurant,pub,6023555088,2024-06-20,june_july_2024,-76.6973269,45.4794033,not_applicable
3771,8992,The Crusty Baker,16 Prescott Street,specialty,bakery,7086907430,2024-06-20,june_july_2024,-75.6462337,45.0161224,not_applicable
6767,8993,The Cuban Mix,NA,fastfood,fast_food,6960840852,2024-06-20,june_july_2024,-76.1804867,45.2368748,not_applicable
6434,8994,The Cupboard,105 John Street North,restaurant,restaurant,5930606190,2024-06-20,june_july_2024,-76.3541959,45.4334708,not_applicable
8453,8995,The Cupcake Lounge,6 By Ward Market Square K1N 7A1,specialty,bakery,4456642683,2024-06-20,june_july_2024,-75.693741,45.4285761,not_applicable
2548,8996,The Cupcake Lounge,324 Richmond Road,specialty,pastry,6714638174,2024-06-20,june_july_2024,-75.7531936,45.3922719,not_applicable
5894,8997,The Curry Palace,569 Gladstone Avenue,fastfood,fast_food,549656092,2024-06-20,june_july_2024,-75.70045558,45.40951142,not_applicable
7820,8998,The Dadam,140 Thad Johnson Private,fastfood,cafe,3928664712,2024-06-20,june_july_2024,-75.6534545,45.3256343,not_applicable
929,8999,The Daily Scoop Cafe,NA,specialty,ice_cream,5909002985,2024-06-20,june_july_2024,-76.1800875,45.2371435,not_applicable
9157,9000,The Dancing Bears,NA,restaurant,restaurant,4031700698,2024-06-20,june_july_2024,-73.9851703,44.2914711,not_applicable
2694,9001,The Dirty Gringo,NA,restaurant,restaurant,7068244108,2024-06-20,june_july_2024,-75.4992054,44.6937189,not_applicable
4075,9002,The Docksyde Ice Cream & Snack Bar,NA,specialty,ice_cream,425319618,2024-06-20,june_july_2024,-75.18009035,44.8946923,not_applicable
3824,9003,The Dog House BBQ,"22 Spencer Avenue, Cloyne K0H 1K0",fastfood,fast_food,8019111965,2024-06-20,june_july_2024,-77.1876181,44.8200554,unhealthy
7263,9004,The Dough Bros,250 Centrum Boulevard,fastfood,fast_food,765178898,2024-06-20,june_july_2024,-75.5106624,45.4798886,unhealthy
1535,9005,The Draft Pub,801 King Edward Avenue,restaurant,pub,4351595540,2024-06-20,june_july_2024,-75.6775912,45.4196573,not_applicable
2264,9006,The Duchess,"1200 Highway 15, Kingston K7K 7J8",restaurant,restaurant,6156428127,2024-06-20,june_july_2024,-76.4520879,44.2698246,not_applicable
1179,9007,The Eagle's Rest,"5373 Centennial Lake Road, Griffith K0J 2R0",convenience,convenience,521539585,2024-06-20,june_july_2024,-77.0953774,45.17627408,unhealthy
1249,9008,The Earth Food Store,NA,specialty,supplement,7855551748,2024-06-20,june_july_2024,-78.3199142,44.3061582,not_applicable
3754,9009,The Elmdale Oyster House & Tavern,1084 Wellington Street West,restaurant,pub,236481870,2024-06-20,june_july_2024,-75.72518006,45.40299934,not_applicable
2182,9010,The Favourite Greek,360 George Street,restaurant,restaurant,4486255991,2024-06-20,june_july_2024,-78.3197455,44.3038756,not_applicable
5972,9011,The Finch Restaurant,NA,restaurant,restaurant,6579380406,2024-06-20,june_july_2024,-75.0847194,45.1435698,not_applicable
